[Header]
[Footer]

[Header]
[2019-10-30 10:53:30] [9] INFO  ApplicationLogger [OnStartup(21)] - Application OnStartup (301) 
[2019-10-30 10:53:30] [9] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (451) 
[2019-10-30 10:53:32] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 0 (2085) 
[2019-10-30 10:53:33] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 1 (2961) 
[2019-10-30 10:53:33] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 2 (3222) 
[2019-10-30 10:53:33] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 3 (3465) 
[2019-10-30 10:53:36] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 4 (6676) 
[2019-10-30 10:53:37] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 5 (7096) 
[2019-10-30 10:53:37] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 6 (7305) 
[2019-10-30 10:53:37] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 7 (7503) 
[2019-10-30 10:53:37] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 8 (7713) 
[2019-10-30 10:53:50] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 9 (20202) 
[2019-10-30 10:53:50] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 10 (20496) 
[2019-10-30 10:53:53] [9] INFO  ApplicationLogger [OnExit(27)] - Application OnExit (22969) 
[Footer]

[Header]
[2019-10-30 10:54:21] [8] INFO  ApplicationLogger [OnStartup(21)] - Application OnStartup (270) 
[2019-10-30 10:54:21] [8] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (413) 
[2019-10-30 10:54:26] [8] INFO  ApplicationLogger [Button_Click(48)] - Hello 0 (5466) 
[2019-10-30 10:54:27] [8] INFO  ApplicationLogger [Button_Click(48)] - Hello 1 (5813) 
[2019-10-30 10:54:27] [8] INFO  ApplicationLogger [Button_Click(48)] - Hello 2 (6004) 
